period,respondent,respondent-name,type,type-name,Demand (MW),value-units,hour,month,dayofweek,is_weekend,year,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Radiation (W/m²),Solar Generation (MWh),Wind Generation (MWh),is_holiday
2022-05-27 01:00:00-04:00,ISNE,ISO New England,D,Demand,10718.0,megawatthours,1,5,4,0,2022,15.0,83,18.3,0.0,0,763,0
2022-05-27 02:00:00-04:00,ISNE,ISO New England,D,Demand,10279.0,megawatthours,2,5,4,0,2022,14.9,85,16.2,0.0,0,739,0
2022-05-27 03:00:00-04:00,ISNE,ISO New England,D,Demand,10051.0,megawatthours,3,5,4,0,2022,15.1,85,14.9,0.0,0,684,0
2022-05-27 04:00:00-04:00,ISNE,ISO New England,D,Demand,9983.0,megawatthours,4,5,4,0,2022,16.4,82,16.0,0.0,0,636,0
2022-05-27 05:00:00-04:00,ISNE,ISO New England,D,Demand,10204.0,megawatthours,5,5,4,0,2022,16.7,85,16.6,0.0,0,602,0
2022-05-27 06:00:00-04:00,ISNE,ISO New England,D,Demand,10820.0,megawatthours,6,5,4,0,2022,17.0,87,14.9,16.0,2,589,0
2022-05-27 07:00:00-04:00,ISNE,ISO New England,D,Demand,11658.0,megawatthours,7,5,4,0,2022,18.7,82,17.8,121.0,18,602,0
2022-05-27 08:00:00-04:00,ISNE,ISO New England,D,Demand,12662.0,megawatthours,8,5,4,0,2022,19.3,84,13.9,207.0,56,545,0
2022-05-27 09:00:00-04:00,ISNE,ISO New England,D,Demand,13113.0,megawatthours,9,5,4,0,2022,22.2,76,19.2,395.0,122,434,0
2022-05-27 10:00:00-04:00,ISNE,ISO New England,D,Demand,13329.0,megawatthours,10,5,4,0,2022,21.8,78,17.9,251.0,199,369,0
2022-05-27 11:00:00-04:00,ISNE,ISO New England,D,Demand,13510.0,megawatthours,11,5,4,0,2022,22.8,75,19.8,314.0,236,312,0
2022-05-27 12:00:00-04:00,ISNE,ISO New England,D,Demand,13530.0,megawatthours,12,5,4,0,2022,24.3,69,22.9,444.0,272,306,0
2022-05-27 13:00:00-04:00,ISNE,ISO New England,D,Demand,13384.0,megawatthours,13,5,4,0,2022,26.6,57,23.5,623.0,307,300,0
2022-05-27 14:00:00-04:00,ISNE,ISO New England,D,Demand,13504.0,megawatthours,14,5,4,0,2022,27.8,52,24.5,746.0,340,310,0
2022-05-27 15:00:00-04:00,ISNE,ISO New England,D,Demand,13652.0,megawatthours,15,5,4,0,2022,28.8,48,23.7,696.0,358,345,0
2022-05-27 16:00:00-04:00,ISNE,ISO New England,D,Demand,14260.0,megawatthours,16,5,4,0,2022,29.8,42,24.3,598.0,302,407,0
2022-05-27 17:00:00-04:00,ISNE,ISO New England,D,Demand,15160.0,megawatthours,17,5,4,0,2022,28.5,46,32.9,447.0,183,457,0
2022-05-27 18:00:00-04:00,ISNE,ISO New England,D,Demand,15680.0,megawatthours,18,5,4,0,2022,25.8,63,26.6,285.0,97,460,0
2022-05-27 19:00:00-04:00,ISNE,ISO New England,D,Demand,15566.0,megawatthours,19,5,4,0,2022,23.9,70,23.2,121.0,39,462,0
2022-05-27 20:00:00-04:00,ISNE,ISO New England,D,Demand,15309.0,megawatthours,20,5,4,0,2022,21.9,83,21.9,31.0,8,527,0
2022-05-27 21:00:00-04:00,ISNE,ISO New England,D,Demand,15080.0,megawatthours,21,5,4,0,2022,20.6,86,23.4,0.0,0,613,0
2022-05-27 22:00:00-04:00,ISNE,ISO New England,D,Demand,14378.0,megawatthours,22,5,4,0,2022,19.7,89,24.8,0.0,0,614,0
2022-05-27 23:00:00-04:00,ISNE,ISO New England,D,Demand,13344.0,megawatthours,23,5,4,0,2022,19.1,92,22.1,0.0,0,621,0
2022-05-28 00:00:00-04:00,ISNE,ISO New England,D,Demand,12325.0,megawatthours,0,5,5,1,2022,19.3,90,19.8,0.0,0,664,0
2022-05-28 01:00:00-04:00,ISNE,ISO New England,D,Demand,11733.0,megawatthours,1,5,5,1,2022,19.3,90,19.1,0.0,0,706,0
2022-05-28 02:00:00-04:00,ISNE,ISO New England,D,Demand,11201.0,megawatthours,2,5,5,1,2022,19.2,90,19.8,0.0,0,738,0
2022-05-28 03:00:00-04:00,ISNE,ISO New England,D,Demand,10938.0,megawatthours,3,5,5,1,2022,18.6,92,20.0,0.0,0,758,0
2022-05-28 04:00:00-04:00,ISNE,ISO New England,D,Demand,10910.0,megawatthours,4,5,5,1,2022,18.3,93,17.3,0.0,0,788,0
2022-05-28 05:00:00-04:00,ISNE,ISO New England,D,Demand,10896.0,megawatthours,5,5,5,1,2022,18.0,94,15.9,0.0,0,770,0
2022-05-28 06:00:00-04:00,ISNE,ISO New England,D,Demand,10994.0,megawatthours,6,5,5,1,2022,18.0,94,15.7,11.0,3,655,0
2022-05-28 07:00:00-04:00,ISNE,ISO New England,D,Demand,11277.0,megawatthours,7,5,5,1,2022,18.4,92,17.9,73.0,19,546,0
2022-05-28 08:00:00-04:00,ISNE,ISO New England,D,Demand,11720.0,megawatthours,8,5,5,1,2022,18.9,95,12.4,117.0,49,506,0
2022-05-28 09:00:00-04:00,ISNE,ISO New England,D,Demand,11887.0,megawatthours,9,5,5,1,2022,21.0,84,17.8,255.0,97,384,0
2022-05-28 10:00:00-04:00,ISNE,ISO New England,D,Demand,12510.0,megawatthours,10,5,5,1,2022,21.1,82,17.4,254.0,174,294,0
2022-05-28 11:00:00-04:00,ISNE,ISO New England,D,Demand,12514.0,megawatthours,11,5,5,1,2022,22.2,75,17.3,376.0,244,266,0
2022-05-28 12:00:00-04:00,ISNE,ISO New England,D,Demand,12590.0,megawatthours,12,5,5,1,2022,22.8,74,17.1,444.0,242,277,0
2022-05-28 13:00:00-04:00,ISNE,ISO New England,D,Demand,12662.0,megawatthours,13,5,5,1,2022,24.4,67,15.0,539.0,251,291,0
2022-05-28 14:00:00-04:00,ISNE,ISO New England,D,Demand,12971.0,megawatthours,14,5,5,1,2022,24.9,61,15.3,453.0,220,407,0
2022-05-28 15:00:00-04:00,ISNE,ISO New England,D,Demand,13228.0,megawatthours,15,5,5,1,2022,23.1,70,16.3,327.0,168,521,0
2022-05-28 16:00:00-04:00,ISNE,ISO New England,D,Demand,13275.0,megawatthours,16,5,5,1,2022,23.7,68,14.4,470.0,107,696,0
2022-05-28 17:00:00-04:00,ISNE,ISO New England,D,Demand,13268.0,megawatthours,17,5,5,1,2022,23.8,65,18.8,434.0,120,728,0
2022-05-28 18:00:00-04:00,ISNE,ISO New England,D,Demand,13416.0,megawatthours,18,5,5,1,2022,22.7,73,15.9,260.0,100,655,0
2022-05-28 19:00:00-04:00,ISNE,ISO New England,D,Demand,13614.0,megawatthours,19,5,5,1,2022,21.0,78,11.3,163.0,58,521,0
2022-05-28 20:00:00-04:00,ISNE,ISO New England,D,Demand,13546.0,megawatthours,20,5,5,1,2022,18.2,94,16.5,31.0,28,565,0
2022-05-28 21:00:00-04:00,ISNE,ISO New England,D,Demand,13508.0,megawatthours,21,5,5,1,2022,18.0,92,12.4,0.0,2,556,0
2022-05-28 22:00:00-04:00,ISNE,ISO New England,D,Demand,13093.0,megawatthours,22,5,5,1,2022,18.4,91,11.8,0.0,0,561,0
2022-05-28 23:00:00-04:00,ISNE,ISO New England,D,Demand,12227.0,megawatthours,23,5,5,1,2022,17.8,79,18.3,0.0,0,554,0
2022-05-29 00:00:00-04:00,ISNE,ISO New England,D,Demand,11431.0,megawatthours,0,5,6,1,2022,16.5,78,15.1,0.0,0,565,0
2022-05-29 01:00:00-04:00,ISNE,ISO New England,D,Demand,10739.0,megawatthours,1,5,6,1,2022,15.9,78,13.4,0.0,0,465,0
2022-05-29 02:00:00-04:00,ISNE,ISO New England,D,Demand,10161.0,megawatthours,2,5,6,1,2022,16.4,76,10.3,0.0,0,357,0
2022-05-29 03:00:00-04:00,ISNE,ISO New England,D,Demand,9766.0,megawatthours,3,5,6,1,2022,16.3,76,9.6,0.0,0,345,0
2022-05-29 04:00:00-04:00,ISNE,ISO New England,D,Demand,9561.0,megawatthours,4,5,6,1,2022,16.2,76,7.3,0.0,0,390,0
2022-05-29 05:00:00-04:00,ISNE,ISO New England,D,Demand,9504.0,megawatthours,5,5,6,1,2022,14.6,83,7.7,0.0,0,435,0
2022-05-29 06:00:00-04:00,ISNE,ISO New England,D,Demand,9436.0,megawatthours,6,5,6,1,2022,14.0,86,9.4,20.0,3,488,0
2022-05-29 07:00:00-04:00,ISNE,ISO New England,D,Demand,9548.0,megawatthours,7,5,6,1,2022,15.2,81,7.5,145.0,40,491,0
2022-05-29 08:00:00-04:00,ISNE,ISO New England,D,Demand,9986.0,megawatthours,8,5,6,1,2022,18.1,69,6.0,327.0,152,387,0
2022-05-29 09:00:00-04:00,ISNE,ISO New England,D,Demand,9738.0,megawatthours,9,5,6,1,2022,20.3,55,4.3,496.0,294,205,0
2022-05-29 10:00:00-04:00,ISNE,ISO New England,D,Demand,9907.0,megawatthours,10,5,6,1,2022,21.6,45,4.8,679.0,413,190,0
2022-05-29 11:00:00-04:00,ISNE,ISO New England,D,Demand,9758.0,megawatthours,11,5,6,1,2022,22.5,42,6.8,816.0,452,233,0
2022-05-29 12:00:00-04:00,ISNE,ISO New England,D,Demand,9956.0,megawatthours,12,5,6,1,2022,23.3,40,9.5,906.0,453,318,0
2022-05-29 13:00:00-04:00,ISNE,ISO New England,D,Demand,10158.0,megawatthours,13,5,6,1,2022,23.9,36,12.2,943.0,444,343,0
2022-05-29 14:00:00-04:00,ISNE,ISO New England,D,Demand,10323.0,megawatthours,14,5,6,1,2022,24.1,34,14.0,923.0,437,353,0
2022-05-29 15:00:00-04:00,ISNE,ISO New England,D,Demand,10663.0,megawatthours,15,5,6,1,2022,23.9,34,13.5,854.0,428,327,0
2022-05-29 16:00:00-04:00,ISNE,ISO New England,D,Demand,11233.0,megawatthours,16,5,6,1,2022,24.0,36,16.3,725.0,382,314,0
2022-05-29 17:00:00-04:00,ISNE,ISO New England,D,Demand,12154.0,megawatthours,17,5,6,1,2022,23.0,40,16.6,504.0,327,324,0
2022-05-29 18:00:00-04:00,ISNE,ISO New England,D,Demand,13199.0,megawatthours,18,5,6,1,2022,22.2,45,19.9,343.0,225,312,0
2022-05-29 19:00:00-04:00,ISNE,ISO New England,D,Demand,13669.0,megawatthours,19,5,6,1,2022,22.0,56,18.2,213.0,95,323,0
2022-05-29 20:00:00-04:00,ISNE,ISO New England,D,Demand,13682.0,megawatthours,20,5,6,1,2022,20.0,62,9.4,59.0,20,281,0
2022-05-29 21:00:00-04:00,ISNE,ISO New England,D,Demand,13504.0,megawatthours,21,5,6,1,2022,18.6,70,13.7,0.0,1,372,0
2022-05-29 22:00:00-04:00,ISNE,ISO New England,D,Demand,13068.0,megawatthours,22,5,6,1,2022,17.6,73,15.3,0.0,0,353,0
2022-05-29 23:00:00-04:00,ISNE,ISO New England,D,Demand,12213.0,megawatthours,23,5,6,1,2022,16.7,79,14.4,0.0,0,402,0
2022-05-30 00:00:00-04:00,ISNE,ISO New England,D,Demand,11265.0,megawatthours,0,5,0,0,2022,16.1,83,14.0,0.0,0,391,1
2022-05-30 01:00:00-04:00,ISNE,ISO New England,D,Demand,10488.0,megawatthours,1,5,0,0,2022,15.7,85,14.0,0.0,0,303,1
2022-05-30 02:00:00-04:00,ISNE,ISO New England,D,Demand,9910.0,megawatthours,2,5,0,0,2022,15.5,84,13.8,0.0,0,301,1
2022-05-30 03:00:00-04:00,ISNE,ISO New England,D,Demand,9766.0,megawatthours,3,5,0,0,2022,15.2,84,13.2,0.0,0,314,1
2022-05-30 04:00:00-04:00,ISNE,ISO New England,D,Demand,9719.0,megawatthours,4,5,0,0,2022,15.0,84,13.2,0.0,0,364,1
2022-05-30 05:00:00-04:00,ISNE,ISO New England,D,Demand,9712.0,megawatthours,5,5,0,0,2022,14.9,84,12.6,0.0,0,428,1
2022-05-30 06:00:00-04:00,ISNE,ISO New England,D,Demand,9758.0,megawatthours,6,5,0,0,2022,15.4,82,12.7,22.0,6,440,1
2022-05-30 07:00:00-04:00,ISNE,ISO New England,D,Demand,9849.0,megawatthours,7,5,0,0,2022,17.3,75,12.2,143.0,37,425,1
2022-05-30 08:00:00-04:00,ISNE,ISO New England,D,Demand,9917.0,megawatthours,8,5,0,0,2022,20.0,68,11.0,304.0,138,404,1
2022-05-30 09:00:00-04:00,ISNE,ISO New England,D,Demand,10109.0,megawatthours,9,5,0,0,2022,22.9,59,9.0,495.0,266,326,1
2022-05-30 10:00:00-04:00,ISNE,ISO New England,D,Demand,10373.0,megawatthours,10,5,0,0,2022,25.7,49,9.8,626.0,349,302,1
2022-05-30 11:00:00-04:00,ISNE,ISO New England,D,Demand,10727.0,megawatthours,11,5,0,0,2022,27.9,34,11.9,778.0,384,300,1
2022-05-30 12:00:00-04:00,ISNE,ISO New England,D,Demand,11206.0,megawatthours,12,5,0,0,2022,29.2,31,11.3,882.0,447,376,1
2022-05-30 13:00:00-04:00,ISNE,ISO New England,D,Demand,11795.0,megawatthours,13,5,0,0,2022,30.2,30,11.7,920.0,469,489,1
2022-05-30 14:00:00-04:00,ISNE,ISO New England,D,Demand,12421.0,megawatthours,14,5,0,0,2022,31.0,29,13.0,901.0,429,566,1
2022-05-30 15:00:00-04:00,ISNE,ISO New England,D,Demand,13039.0,megawatthours,15,5,0,0,2022,31.7,28,15.4,809.0,412,590,1
2022-05-30 16:00:00-04:00,ISNE,ISO New England,D,Demand,14018.0,megawatthours,16,5,0,0,2022,32.4,28,18.4,715.0,383,603,1
2022-05-30 17:00:00-04:00,ISNE,ISO New England,D,Demand,15374.0,megawatthours,17,5,0,0,2022,31.9,30,18.6,543.0,289,575,1
2022-05-30 18:00:00-04:00,ISNE,ISO New England,D,Demand,16647.0,megawatthours,18,5,0,0,2022,31.6,29,13.7,364.0,198,454,1
2022-05-30 19:00:00-04:00,ISNE,ISO New England,D,Demand,17245.0,megawatthours,19,5,0,0,2022,29.8,37,11.8,202.0,86,330,1
2022-05-30 20:00:00-04:00,ISNE,ISO New England,D,Demand,17130.0,megawatthours,20,5,0,0,2022,26.0,48,12.5,56.0,26,245,1
2022-05-30 21:00:00-04:00,ISNE,ISO New England,D,Demand,16875.0,megawatthours,21,5,0,0,2022,24.9,52,14.3,0.0,1,284,1
2022-05-30 22:00:00-04:00,ISNE,ISO New England,D,Demand,16104.0,megawatthours,22,5,0,0,2022,24.0,59,18.4,0.0,0,309,1
2022-05-30 23:00:00-04:00,ISNE,ISO New England,D,Demand,14709.0,megawatthours,23,5,0,0,2022,23.3,66,17.9,0.0,0,283,1
2022-05-31 00:00:00-04:00,ISNE,ISO New England,D,Demand,13405.0,megawatthours,0,5,1,0,2022,23.0,68,17.8,0.0,0,398,0
2022-05-31 01:00:00-04:00,ISNE,ISO New England,D,Demand,12569.0,megawatthours,1,5,1,0,2022,23.0,68,20.6,0.0,0,529,0
2022-05-31 02:00:00-04:00,ISNE,ISO New England,D,Demand,12166.0,megawatthours,2,5,1,0,2022,22.9,69,17.4,0.0,0,552,0
2022-05-31 03:00:00-04:00,ISNE,ISO New England,D,Demand,11789.0,megawatthours,3,5,1,0,2022,22.7,71,14.9,0.0,0,577,0
2022-05-31 04:00:00-04:00,ISNE,ISO New England,D,Demand,11814.0,megawatthours,4,5,1,0,2022,22.7,71,16.3,0.0,0,468,0
2022-05-31 05:00:00-04:00,ISNE,ISO New England,D,Demand,12036.0,megawatthours,5,5,1,0,2022,22.8,71,15.6,0.0,0,381,0
2022-05-31 06:00:00-04:00,ISNE,ISO New England,D,Demand,12317.0,megawatthours,6,5,1,0,2022,23.1,70,14.0,17.0,1,353,0
2022-05-31 07:00:00-04:00,ISNE,ISO New England,D,Demand,13232.0,megawatthours,7,5,1,0,2022,24.9,62,13.8,119.0,24,358,0
2022-05-31 08:00:00-04:00,ISNE,ISO New England,D,Demand,14228.0,megawatthours,8,5,1,0,2022,27.2,50,18.6,290.0,76,285,0
2022-05-31 09:00:00-04:00,ISNE,ISO New England,D,Demand,14555.0,megawatthours,9,5,1,0,2022,25.1,55,19.9,439.0,158,233,0
2022-05-31 10:00:00-04:00,ISNE,ISO New England,D,Demand,14538.0,megawatthours,10,5,1,0,2022,19.0,63,22.4,639.0,253,182,0
2022-05-31 11:00:00-04:00,ISNE,ISO New England,D,Demand,14418.0,megawatthours,11,5,1,0,2022,18.8,64,23.2,724.0,340,210,0
2022-05-31 12:00:00-04:00,ISNE,ISO New England,D,Demand,14710.0,megawatthours,12,5,1,0,2022,18.1,63,24.6,854.0,356,242,0
2022-05-31 13:00:00-04:00,ISNE,ISO New England,D,Demand,14655.0,megawatthours,13,5,1,0,2022,17.2,64,24.5,833.0,380,281,0
2022-05-31 14:00:00-04:00,ISNE,ISO New England,D,Demand,14717.0,megawatthours,14,5,1,0,2022,16.6,65,22.6,806.0,388,285,0
2022-05-31 15:00:00-04:00,ISNE,ISO New England,D,Demand,14903.0,megawatthours,15,5,1,0,2022,16.4,65,20.2,746.0,405,285,0
2022-05-31 16:00:00-04:00,ISNE,ISO New England,D,Demand,15317.0,megawatthours,16,5,1,0,2022,16.2,65,19.1,661.0,391,285,0
2022-05-31 17:00:00-04:00,ISNE,ISO New England,D,Demand,15975.0,megawatthours,17,5,1,0,2022,15.4,69,18.7,545.0,315,294,0
2022-05-31 18:00:00-04:00,ISNE,ISO New England,D,Demand,16524.0,megawatthours,18,5,1,0,2022,14.4,74,17.3,363.0,198,307,0
2022-05-31 19:00:00-04:00,ISNE,ISO New England,D,Demand,16522.0,megawatthours,19,5,1,0,2022,14.1,79,15.9,196.0,83,302,0
2022-05-31 20:00:00-04:00,ISNE,ISO New England,D,Demand,16057.0,megawatthours,20,5,1,0,2022,13.0,83,13.6,59.0,23,301,0
2022-05-31 21:00:00-04:00,ISNE,ISO New England,D,Demand,15528.0,megawatthours,21,5,1,0,2022,13.1,82,12.3,1.0,1,307,0
2022-05-31 22:00:00-04:00,ISNE,ISO New England,D,Demand,14551.0,megawatthours,22,5,1,0,2022,13.4,79,7.4,0.0,0,370,0
2022-05-31 23:00:00-04:00,ISNE,ISO New England,D,Demand,13121.0,megawatthours,23,5,1,0,2022,13.3,82,7.7,0.0,0,386,0
2022-06-01 00:00:00-04:00,ISNE,ISO New England,D,Demand,11825.0,megawatthours,0,6,2,0,2022,13.3,83,6.7,0.0,0,301,0
2022-06-01 01:00:00-04:00,ISNE,ISO New England,D,Demand,11204.0,megawatthours,1,6,2,0,2022,13.4,83,6.0,0.0,0,278,0
2022-06-01 02:00:00-04:00,ISNE,ISO New England,D,Demand,10951.0,megawatthours,2,6,2,0,2022,13.4,83,3.3,0.0,0,230,0
2022-06-01 03:00:00-04:00,ISNE,ISO New England,D,Demand,10879.0,megawatthours,3,6,2,0,2022,13.0,87,2.4,0.0,0,246,0
2022-06-01 04:00:00-04:00,ISNE,ISO New England,D,Demand,10784.0,megawatthours,4,6,2,0,2022,13.5,83,4.0,0.0,0,281,0
2022-06-01 05:00:00-04:00,ISNE,ISO New England,D,Demand,10937.0,megawatthours,5,6,2,0,2022,13.6,82,6.2,0.0,0,272,0
2022-06-01 06:00:00-04:00,ISNE,ISO New England,D,Demand,10937.0,megawatthours,6,6,2,0,2022,13.8,82,5.8,7.0,5,241,0
2022-06-01 07:00:00-04:00,ISNE,ISO New England,D,Demand,11670.0,megawatthours,7,6,2,0,2022,14.0,81,6.8,38.0,26,195,0
2022-06-01 08:00:00-04:00,ISNE,ISO New England,D,Demand,12448.0,megawatthours,8,6,2,0,2022,14.3,76,4.1,81.0,75,128,0
2022-06-01 09:00:00-04:00,ISNE,ISO New England,D,Demand,12638.0,megawatthours,9,6,2,0,2022,15.1,72,4.4,152.0,146,134,0
2022-06-01 10:00:00-04:00,ISNE,ISO New England,D,Demand,12606.0,megawatthours,10,6,2,0,2022,15.8,67,5.6,239.0,223,146,0
2022-06-01 11:00:00-04:00,ISNE,ISO New England,D,Demand,12655.0,megawatthours,11,6,2,0,2022,16.0,65,6.4,228.0,276,130,0
2022-06-01 12:00:00-04:00,ISNE,ISO New England,D,Demand,12754.0,megawatthours,12,6,2,0,2022,16.3,63,6.2,299.0,287,125,0
2022-06-01 13:00:00-04:00,ISNE,ISO New England,D,Demand,12707.0,megawatthours,13,6,2,0,2022,16.1,66,8.6,213.0,276,129,0
2022-06-01 14:00:00-04:00,ISNE,ISO New England,D,Demand,13018.0,megawatthours,14,6,2,0,2022,17.3,63,9.6,431.0,265,129,0
2022-06-01 15:00:00-04:00,ISNE,ISO New England,D,Demand,13253.0,megawatthours,15,6,2,0,2022,15.8,74,13.4,271.0,201,105,0
2022-06-01 16:00:00-04:00,ISNE,ISO New England,D,Demand,12997.0,megawatthours,16,6,2,0,2022,16.3,74,12.6,367.0,201,88,0
2022-06-01 17:00:00-04:00,ISNE,ISO New England,D,Demand,13182.0,megawatthours,17,6,2,0,2022,17.2,73,6.5,442.0,149,72,0
2022-06-01 18:00:00-04:00,ISNE,ISO New England,D,Demand,13485.0,megawatthours,18,6,2,0,2022,16.5,75,8.7,158.0,111,69,0
2022-06-01 19:00:00-04:00,ISNE,ISO New England,D,Demand,13667.0,megawatthours,19,6,2,0,2022,16.3,77,3.5,67.0,61,65,0
2022-06-01 20:00:00-04:00,ISNE,ISO New England,D,Demand,13618.0,megawatthours,20,6,2,0,2022,14.8,84,5.3,23.0,14,68,0
2022-06-01 21:00:00-04:00,ISNE,ISO New England,D,Demand,13485.0,megawatthours,21,6,2,0,2022,14.8,84,7.9,1.0,0,63,0
2022-06-01 22:00:00-04:00,ISNE,ISO New England,D,Demand,12833.0,megawatthours,22,6,2,0,2022,14.4,74,12.4,0.0,0,108,0
2022-06-01 23:00:00-04:00,ISNE,ISO New England,D,Demand,11740.0,megawatthours,23,6,2,0,2022,13.7,75,15.3,0.0,0,147,0
2022-06-02 00:00:00-04:00,ISNE,ISO New England,D,Demand,10730.0,megawatthours,0,6,3,0,2022,13.1,79,13.0,0.0,0,130,0
2022-06-02 01:00:00-04:00,ISNE,ISO New England,D,Demand,10271.0,megawatthours,1,6,3,0,2022,12.6,83,8.6,0.0,0,112,0
2022-06-02 02:00:00-04:00,ISNE,ISO New England,D,Demand,10507.0,megawatthours,2,6,3,0,2022,12.4,86,11.8,0.0,0,128,0
2022-06-02 03:00:00-04:00,ISNE,ISO New England,D,Demand,10340.0,megawatthours,3,6,3,0,2022,12.6,86,12.9,0.0,0,117,0
2022-06-02 04:00:00-04:00,ISNE,ISO New England,D,Demand,10302.0,megawatthours,4,6,3,0,2022,12.3,92,10.6,0.0,0,129,0
2022-06-02 05:00:00-04:00,ISNE,ISO New England,D,Demand,10441.0,megawatthours,5,6,3,0,2022,12.4,93,7.1,0.0,0,162,0
2022-06-02 06:00:00-04:00,ISNE,ISO New England,D,Demand,10584.0,megawatthours,6,6,3,0,2022,12.8,92,9.0,7.0,1,147,0
2022-06-02 07:00:00-04:00,ISNE,ISO New England,D,Demand,11491.0,megawatthours,7,6,3,0,2022,13.3,91,9.7,27.0,26,114,0
2022-06-02 08:00:00-04:00,ISNE,ISO New England,D,Demand,12394.0,megawatthours,8,6,3,0,2022,13.7,90,3.6,53.0,77,54,0
2022-06-02 09:00:00-04:00,ISNE,ISO New England,D,Demand,12666.0,megawatthours,9,6,3,0,2022,15.4,84,5.2,353.0,143,11,0
2022-06-02 10:00:00-04:00,ISNE,ISO New England,D,Demand,12607.0,megawatthours,10,6,3,0,2022,16.9,81,8.0,465.0,200,12,0
2022-06-02 11:00:00-04:00,ISNE,ISO New England,D,Demand,12355.0,megawatthours,11,6,3,0,2022,19.1,75,8.7,625.0,271,10,0
2022-06-02 12:00:00-04:00,ISNE,ISO New England,D,Demand,12084.0,megawatthours,12,6,3,0,2022,20.8,71,10.7,796.0,353,17,0
2022-06-02 13:00:00-04:00,ISNE,ISO New England,D,Demand,12486.0,megawatthours,13,6,3,0,2022,19.6,74,17.3,750.0,370,24,0
2022-06-02 14:00:00-04:00,ISNE,ISO New England,D,Demand,13056.0,megawatthours,14,6,3,0,2022,17.6,75,20.0,601.0,313,17,0
2022-06-02 15:00:00-04:00,ISNE,ISO New England,D,Demand,13039.0,megawatthours,15,6,3,0,2022,17.3,75,19.8,544.0,269,16,0
2022-06-02 16:00:00-04:00,ISNE,ISO New England,D,Demand,13282.0,megawatthours,16,6,3,0,2022,16.5,78,19.5,431.0,249,27,0
2022-06-02 17:00:00-04:00,ISNE,ISO New England,D,Demand,13711.0,megawatthours,17,6,3,0,2022,15.3,80,16.9,248.0,200,49,0
2022-06-02 18:00:00-04:00,ISNE,ISO New England,D,Demand,14046.0,megawatthours,18,6,3,0,2022,14.7,82,14.5,153.0,102,54,0
2022-06-02 19:00:00-04:00,ISNE,ISO New England,D,Demand,14068.0,megawatthours,19,6,3,0,2022,14.4,84,11.7,79.0,52,43,0
2022-06-02 20:00:00-04:00,ISNE,ISO New England,D,Demand,14002.0,megawatthours,20,6,3,0,2022,13.3,87,8.0,32.0,22,61,0
2022-06-02 21:00:00-04:00,ISNE,ISO New England,D,Demand,13956.0,megawatthours,21,6,3,0,2022,13.0,89,5.4,1.0,2,72,0
2022-06-02 22:00:00-04:00,ISNE,ISO New England,D,Demand,13362.0,megawatthours,22,6,3,0,2022,13.0,90,4.1,0.0,0,94,0
2022-06-02 23:00:00-04:00,ISNE,ISO New England,D,Demand,12265.0,megawatthours,23,6,3,0,2022,12.9,91,6.3,0.0,0,132,0
2022-06-03 00:00:00-04:00,ISNE,ISO New England,D,Demand,11255.0,megawatthours,0,6,4,0,2022,12.6,93,5.7,0.0,0,119,0
2022-06-03 01:00:00-04:00,ISNE,ISO New England,D,Demand,10896.0,megawatthours,1,6,4,0,2022,12.5,94,5.7,0.0,0,130,0
2022-06-03 02:00:00-04:00,ISNE,ISO New England,D,Demand,10847.0,megawatthours,2,6,4,0,2022,12.5,95,5.9,0.0,0,139,0
2022-06-03 03:00:00-04:00,ISNE,ISO New England,D,Demand,10589.0,megawatthours,3,6,4,0,2022,12.2,96,4.2,0.0,0,115,0
2022-06-03 04:00:00-04:00,ISNE,ISO New England,D,Demand,10488.0,megawatthours,4,6,4,0,2022,12.2,97,7.0,0.0,0,113,0
2022-06-03 05:00:00-04:00,ISNE,ISO New England,D,Demand,10660.0,megawatthours,5,6,4,0,2022,12.3,96,8.2,0.0,0,114,0
2022-06-03 06:00:00-04:00,ISNE,ISO New England,D,Demand,10987.0,megawatthours,6,6,4,0,2022,12.6,95,8.2,15.0,2,136,0
2022-06-03 07:00:00-04:00,ISNE,ISO New England,D,Demand,11555.0,megawatthours,7,6,4,0,2022,13.2,93,8.3,62.0,22,122,0
2022-06-03 08:00:00-04:00,ISNE,ISO New England,D,Demand,12439.0,megawatthours,8,6,4,0,2022,13.9,88,6.7,135.0,45,101,0
2022-06-03 09:00:00-04:00,ISNE,ISO New England,D,Demand,12925.0,megawatthours,9,6,4,0,2022,15.2,84,8.0,348.0,69,82,0
2022-06-03 10:00:00-04:00,ISNE,ISO New England,D,Demand,12993.0,megawatthours,10,6,4,0,2022,15.9,82,9.7,451.0,106,79,0
2022-06-03 11:00:00-04:00,ISNE,ISO New England,D,Demand,12861.0,megawatthours,11,6,4,0,2022,15.3,85,7.1,260.0,135,128,0
2022-06-03 12:00:00-04:00,ISNE,ISO New England,D,Demand,12559.0,megawatthours,12,6,4,0,2022,14.8,89,9.8,205.0,212,132,0
2022-06-03 13:00:00-04:00,ISNE,ISO New England,D,Demand,12291.0,megawatthours,13,6,4,0,2022,15.0,90,6.8,254.0,278,99,0
2022-06-03 14:00:00-04:00,ISNE,ISO New England,D,Demand,12189.0,megawatthours,14,6,4,0,2022,15.2,89,6.8,235.0,268,102,0
